,ARTstract_ID,danger,death,adventure,power,safety,excitement,fitness,protection,freedom,comfort,desire,hunger
advise_10/175906.png,2136,False,False,True,False,False,False,False,False,False,False,False,False
advise_10/177602.png,2137,False,False,True,False,False,False,False,False,False,False,False,False
advise_3/146163.jpg,2140,False,False,True,False,False,False,False,False,False,False,False,False
advise_3/85873.jpg,2141,False,False,True,False,False,False,False,False,False,False,False,False
advise_1/18191.jpg,2143,False,False,True,False,False,False,False,False,False,False,False,False
advise_1/18691.jpg,2144,False,False,True,False,False,False,False,False,False,False,False,False
advise_2/77762.jpg,2146,False,False,True,False,False,False,False,False,False,False,False,False
advise_2/87992.jpg,2147,False,False,True,False,False,False,False,False,False,False,False,False
advise_1/166391.jpg,2149,False,False,True,False,False,False,False,False,False,False,False,False
advise_7/129067.jpg,2150,False,False,True,False,False,False,False,False,False,False,False,False
advise_6/76816.jpg,2151,False,False,True,False,False,False,False,False,False,False,False,False
advise_9/149669.jpg,2152,False,False,True,False,False,False,False,False,False,False,False,False
advise_0/149590.jpg,2153,False,False,True,False,False,False,False,False,False,False,False,False
advise_1/38771.jpg,2154,False,False,True,False,False,False,False,False,False,False,False,False
advise_6/105746.jpg,2155,False,False,True,False,False,False,False,False,False,False,False,False
advise_9/37429.jpg,2158,False,False,True,False,False,False,False,False,False,False,False,False
advise_0/40310.jpg,2160,False,False,True,False,False,False,False,False,False,False,False,False
advise_10/171429.png,2162,False,False,True,False,False,False,False,False,False,False,False,False
advise_10/175217.png,2163,False,False,True,False,False,False,False,False,False,False,False,False
advise_2/141822.jpg,2164,False,False,True,False,False,False,False,False,False,False,False,False
advise_3/57533.jpg,2165,False,False,True,False,False,False,False,False,False,False,False,False
advise_1/161191.jpg,2166,False,False,True,False,False,False,False,False,False,False,False,False
advise_10/173073.png,2167,False,False,True,False,False,False,False,False,False,False,False,False
advise_0/133750.jpg,2171,False,False,True,False,False,False,False,False,False,False,False,False
advise_8/85128.jpg,2172,False,False,True,False,False,False,False,False,False,False,False,False
advise_9/58979.jpg,2173,False,False,True,False,False,False,False,False,False,False,False,False
advise_8/7498.jpg,2174,False,False,True,False,False,False,False,False,False,False,False,False
advise_0/57470.jpg,2175,False,False,True,False,False,False,False,False,False,False,False,False
advise_0/69670.jpg,2176,False,False,True,False,False,False,False,False,False,False,False,False
advise_1/126691.jpg,2178,False,False,True,False,False,False,False,False,False,False,False,False
advise_3/136453.jpg,2179,False,False,True,False,False,False,False,False,False,False,False,False
advise_2/68972.jpg,2181,False,False,True,False,False,False,False,False,False,False,False,False
advise_0/106770.jpg,2183,False,False,True,False,False,False,False,False,False,False,False,False
advise_7/161057.jpg,2184,False,False,True,False,False,False,False,False,False,False,False,False
advise_3/138953.jpg,2186,False,False,True,False,False,False,False,False,False,False,False,False
advise_9/140409.jpg,2187,False,False,True,False,False,False,False,False,False,False,False,False
advise_5/8425.jpg,2188,False,False,True,False,False,False,False,False,False,False,False,False
advise_8/58608.jpg,2191,False,False,True,False,False,False,False,False,False,False,False,False
advise_0/99670.jpg,2192,False,False,True,False,False,False,False,False,False,False,False,False
advise_3/22403.jpg,2193,False,False,True,False,False,False,False,False,False,False,False,False
advise_2/10702.jpg,2195,False,False,True,False,False,False,False,False,False,False,False,False
advise_10/170373.png,2196,False,False,True,False,False,False,False,False,False,False,False,False
advise_0/86010.jpg,2197,False,False,True,False,False,False,False,False,False,False,False,False
advise_2/158962.jpg,2199,False,False,True,False,False,False,False,False,False,False,False,False
advise_8/21628.jpg,2200,False,False,True,False,False,False,False,False,False,False,False,False
advise_9/62909.jpg,2201,False,False,True,False,False,False,False,False,False,False,False,False
advise_10/174618.png,2202,False,False,True,False,False,False,False,False,False,False,False,False
advise_10/172962.png,2206,False,False,True,False,False,False,False,False,False,False,False,False
advise_7/111047.jpg,2207,False,False,True,False,False,False,False,False,False,False,False,False
advise_9/3819.jpg,2208,False,False,True,False,False,False,False,False,False,False,False,False
advise_1/136981.jpg,2209,False,False,True,False,False,False,False,False,False,False,False,False
advise_10/172473.png,2210,False,False,True,False,False,False,False,False,False,False,False,False
advise_6/27736.jpg,2211,False,False,True,False,False,False,False,False,False,False,False,False
advise_2/21642.jpg,2213,False,False,True,False,False,False,False,False,False,False,False,False
advise_0/81820.jpg,2214,False,False,True,False,False,False,False,False,False,False,False,False
advise_7/92537.jpg,2215,False,False,True,False,False,False,False,False,False,False,False,False
advise_10/174306.png,2216,False,False,True,False,False,False,False,False,False,False,False,False
advise_0/138450.jpg,2217,False,False,True,False,False,False,False,False,False,False,False,False
advise_2/138082.jpg,2219,False,False,True,False,False,False,False,False,False,False,False,False
advise_5/160775.jpg,2220,False,False,True,False,False,False,False,False,False,False,False,False
advise_8/85998.jpg,2221,False,False,True,False,False,False,False,False,False,False,False,False
advise_2/136942.jpg,2222,False,False,True,False,False,False,False,False,False,False,False,False
advise_3/106163.jpg,2223,False,False,True,False,False,False,False,False,False,False,False,False
advise_10/172730.png,2224,False,False,True,False,False,False,False,False,False,False,False,False
advise_0/155350.jpg,2226,False,False,True,False,False,False,False,False,False,False,False,False
advise_2/118902.jpg,2227,False,False,True,False,False,False,False,False,False,False,False,False
advise_3/102923.jpg,2228,False,False,True,False,False,False,False,False,False,False,False,False
advise_0/100950.jpg,2229,False,False,True,False,False,False,False,False,False,False,False,False
advise_9/76569.jpg,2230,False,False,True,False,False,False,False,False,False,False,False,False
advise_4/159904.jpg,2231,False,False,True,False,False,False,False,False,False,False,False,False
advise_1/6951.jpg,2232,False,False,True,False,False,False,False,False,False,False,False,False
advise_10/171771.png,2234,False,False,True,False,False,False,False,False,False,False,False,False
advise_10/172078.png,2235,False,False,True,False,False,False,False,False,False,False,False,False
advise_0/10190.jpg,2236,False,False,True,False,False,False,False,False,False,False,False,False
advise_1/34341.jpg,2237,False,False,True,False,False,False,False,False,False,False,False,False
advise_3/149103.jpg,2239,False,False,True,False,False,False,False,False,False,False,False,False
advise_3/30743.jpg,2241,False,False,True,False,False,False,False,False,False,False,False,False
advise_10/170827.png,2242,False,False,True,False,False,False,False,False,False,False,False,False
advise_10/171074.png,2243,False,False,True,False,False,False,False,False,False,False,False,False
advise_8/95748.jpg,2244,False,False,True,False,False,False,False,False,False,False,False,False
advise_6/108326.jpg,2245,False,False,True,False,False,False,False,False,False,False,False,False
advise_10/172620.png,2246,False,False,True,False,False,False,False,False,False,False,False,False
advise_0/111040.jpg,2247,False,False,True,False,False,False,False,False,False,False,False,False
advise_10/173665.png,2249,False,False,True,False,False,False,False,False,False,False,False,False
advise_1/33501.jpg,2251,False,False,True,False,False,False,False,False,False,False,False,False
advise_10/170081.png,2252,False,False,True,False,False,False,False,False,False,False,False,False
advise_1/7861.jpg,2253,False,False,True,False,False,False,False,False,False,False,False,False
advise_3/2053.jpg,2255,False,False,True,False,False,False,False,False,False,False,False,False
advise_3/7433.jpg,2256,False,False,True,False,False,False,False,False,False,False,False,False
advise_1/33531.jpg,2257,False,False,True,False,False,False,False,False,False,False,False,False
advise_0/39830.jpg,2259,False,False,True,False,False,False,False,False,False,False,False,False
advise_3/107483.jpg,2260,False,False,True,False,False,False,False,False,False,False,False,False
advise_10/174010.png,2261,False,False,True,False,False,False,False,False,False,False,False,False
advise_10/171941.png,2262,False,False,True,False,False,False,False,False,False,False,False,False
advise_10/173245.png,2263,False,False,True,False,False,False,False,False,False,False,False,False
advise_10/175215.png,2264,False,False,True,False,False,False,False,False,False,False,False,False
advise_0/141910.jpg,2265,False,False,True,False,False,False,False,False,False,False,False,False
advise_1/118091.jpg,2266,False,False,True,False,False,False,False,False,False,False,False,False
advise_10/173620.png,2267,False,False,True,False,False,False,False,False,False,False,False,False
advise_4/109214.jpg,2268,False,False,True,False,False,False,False,False,False,False,False,False
advise_9/116149.jpg,2269,False,False,True,False,False,False,False,False,False,False,False,False
advise_10/172823.png,2272,False,False,True,False,False,False,False,False,False,False,False,False
advise_10/172533.png,2275,False,False,True,False,False,False,False,False,False,False,False,False
advise_2/145102.jpg,2277,False,False,True,False,False,False,False,False,False,False,False,False
advise_0/137980.jpg,2278,False,False,True,False,False,False,False,False,False,False,False,False
advise_10/172992.png,2283,False,False,True,False,False,False,False,False,False,False,False,False
advise_0/106300.jpg,2284,False,False,True,False,False,False,False,False,False,False,False,False
advise_10/171853.png,2285,False,False,True,False,False,False,False,False,False,False,False,False
